adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
false,/2Nti3gYAX513wvhp8IiLL6ZDyOm.jpg,"[10751,35,12,14]",950387,en,A Minecraft Movie,"Four misfits find themselves struggling with ordinary problems when they are suddenly pulled through a mysterious portal into the Overworld: a bizarre, cubic wonderland that thrives on imagination. To get back home, they'll have to master this world while embarking on a magical quest with an unexpected, expert crafter, Steve.",179.085125,/yFHHfHcUgGAxziP1C3lLt0q2T4s.jpg,2025-03-31,A Minecraft Movie,false,0,0
false,/sdAGwNLBMUikx185k8IJ9XJl32B.jpg,"[18,27,53]",1165464,ca,Tú no eres yo,"After an absence of three years, Aitana makes a surprise return home with Gabi, her Brazilian partner, and their son. The reception from her parents is surprisingly cold. Only her wheelchair-bound brother is pleased to see her. But what affects Aitana most of all is the presence of a stranger her age sleeping in her bed, wearing her clothes, living in her house, and being treated by her parents as if she were their daughter. From that moment on, torn by jealousy, suspicion, and misunderstanding, Aitana tries to find out what is happening and who the intruder is until she discovers an unexpected and disturbing truth darker than she would ever have thought possible.",178.491625,/6bHLAzzTW9KuC4p4RoSHFTnBzox.jpg,2024-12-13,You Are Not Me,false,6.5,2
false,/pqulyfkug9A7TmmRn5zrbRA8TAY.jpg,"[28,35]",1255788,fr,Le Jardinier,"Every year the Prime Minister has a list of all kinds of troublemakers eliminated in the name of the famous Reason of State. Serge Shuster, Special Adviser to the President of the Republic, finds himself on this list, better known as the Matignon List.  Condemned to certain death and at the heart of an implacable plot and a state secret that also put his family in danger, Serge, his wife and children have only one hope left - their gardener, Léo, who hates it when « slugs » invade his garden... Especially those that want to kill innocent families.",176.98125,/5T9WR7vIOnHm6xhVt5zBuPbBgt1.jpg,2025-01-30,The Gardener,false,6.4,111
false,/aqMBEpd4kC8GpUg6761qFPkvQuS.jpg,"[28,80]",1188104,th,ปล้นทะลุไมล์,"A fast-paced action drama about siblings desperately needing money for their mother's treatment. Then the brother, who is the stunt performer, inevitably needs to be involved with.",176.92375,/r6vVnsWyESNpiamrfBvnxXYcWlZ.jpg,2023-11-09,The X-Treme Riders,false,8.105,19
false,/gxO51FVgADhYGGnnRPIlutVqb30.jpg,"[18,53,9648]",1233575,en,Black Bag,"When his beloved wife is suspected of betraying the nation, an intelligence agent faces the ultimate test – loyalty to his marriage or his country.",175.702,/9z32e4ziLQs10NYewgO2CqUWjM7.jpg,2025-03-12,Black Bag,false,6.7,90
false,/rOmUuQEZfPXglwFs5ELLLUDKodL.jpg,"[28,14,35]",845781,en,Red One,"After Santa Claus (codename: Red One) is kidnapped, the North Pole's Head of Security must team up with the world's most infamous tracker in a globe-trotting, action-packed mission to save Christmas.",168.896875,/cdqLnri3NEGcmfnqwk2TSIYtddg.jpg,2024-10-31,Red One,false,7.062,2400
false,/mkxGpqh4yOYqtENv01IrDcesFRf.jpg,"[28,35]",993710,en,Back in Action,"Fifteen years after vanishing from the CIA to start a family, elite spies Matt and Emily jump back into the world of espionage when their cover is blown.",166.473625,/3L3l6LsiLGHkTG4RFB2aBA6BttB.jpg,2025-01-15,Back in Action,false,6.449,1114
false,/oz4U9eA6ilYf1tyiVuGmkftdLac.jpg,"[10749,18]",1010581,es,Culpa mía,"Noah must leave her city, boyfriend, and friends to move into William Leister's mansion, the flashy and wealthy husband of her mother Rafaela. As a proud and independent 17 year old, Noah resists living in a mansion surrounded by luxury. However, it is there where she meets Nick, her new stepbrother, and the clash of their strong personalities becomes evident from the very beginning.",166.34175,/w46Vw536HwNnEzOa7J24YH9DPRS.jpg,2023-06-08,My Fault,false,7.8,3614
false,/ag66gJCiZ06q1GSJuQlhGLi3Udx.jpg,"[27,53]",1138194,en,Heretic,"Two young missionaries are forced to prove their faith when they knock on the wrong door and are greeted by a diabolical Mr. Reed, becoming ensnared in his deadly game of cat-and-mouse.",165.886,/fr96XzlzsONrQrGfdLMiwtQjott.jpg,2024-10-31,Heretic,false,7.094,1404
false,/rEEK2Djzvi5fsCa9QdBfmTtQIbP.jpg,[18],617359,bn,वृंदावानी वैराग्य,"Recalling memories of a friend who committed suicide, three lovers slowly slide into an anguish labyrinth of desire, loss and longing. They entangle in a colliding maze of forsaken loves, failed expectations and imperfect anticipations. A disintegrating web arises in which love exists, but as dispassionate yearning. Here affection is an indifferent desire that burns the soul to death.",163.915125,/bAERtg7tDuWjppFKFLnpxpqf5Tp.jpg,2018-05-01,Dispassionate Love,false,4.7,3
false,/uWOJbarUXfVf6B4o0368dh138eR.jpg,"[14,27]",426063,en,Nosferatu,"A gothic tale of obsession between a haunted young woman and the terrifying vampire infatuated with her, causing untold horror in its wake.",163.03075,/5qGIxdEO841C0tdY8vOdLoRVrr0.jpg,2024-12-25,Nosferatu,false,6.708,2401
false,/uQzckGn9Djm5yWtUuFcKabo6nZo.jpg,[18],1275892,en,McVeigh,"A haunting psychological thriller based on one of America's most infamous figures. After the Waco siege, a chilling plan brews in the mind of army veteran Timothy McVeigh. What follows are the harrowing real-life events of the deadliest act of domestic terrorism in American history.",162.72325,/fn2jGMqvJe9JgdXgRxkHRZM8aaI.jpg,2024-06-07,McVeigh,false,5.7,3
false,/fTrQsdMS2MUw00RnzH0r3JWHhts.jpg,"[28,12,80,53]",1197306,en,A Working Man,"Levon Cade left behind a decorated military career in the black ops to live a simple life working construction. But when his boss's daughter, who is like family to him, is taken by human traffickers, his search to bring her home uncovers a world of corruption far greater than he ever could have imagined.",161.220875,/6FRFIogh3zFnVWn7Z6zcYnIbRcX.jpg,2025-03-26,A Working Man,false,9.2,2
false,/kaaTk3GVFIfImYs9lnsKg5c4T40.jpg,"[16,10751,35]",1217876,de,Elli and the Ghostly Ghost Train,"When a homeless little ghost knocks on the door to the eccentric residents of a Ghost Train on the lookout for a place to belong, she accidentally attracts the attention from the outside world and must team up with the motley crew of monsters on a crazy quest to save not only the future of the Ghost Train but also her only chance to finally have a family of her own.",159.797375,/xyNtoI1r9ydJRKFGS1SCbT9ying.jpg,2024-06-27,Ellie and the Monster Team,false,5.8,6
false,/hAQnXxOwCjgYcKRgTdYPRC8neqL.jpg,"[28,18]",811941,te,దేవర: Part 1,"Devara, a fearless man from a coastal region, embarks on a perilous journey into the treacherous world of the sea to safeguard the lives of his people. Unbeknownst to him, his brother Bhaira is plotting a conspiracy against him. As events unfold, Devara passes on his legacy to his mild-mannered and timid son, Varada.",158.404875,/A9ENz6d4lC3UYOX8Z1gJwDEo1sM.jpg,2024-09-26,Devara : Part 1,false,7,179
false,/7bIWKyWdT04HTY3PqLETT8CH7jo.jpg,"[28,80,53,9648]",974453,en,Absolution,"An aging ex-boxer gangster working as muscle for a Boston crime boss receives an upsetting diagnosis.  Despite a faltering memory, he attempts to rectify the sins of his past and reconnect with his estranged children. He is determined to leave a positive legacy for his grandson, but the criminal underworld isn’t done with him and won’t loosen their grip willingly.",156.647125,/gt70JOD9xsPlpJnuBJAWdOT4yRg.jpg,2024-10-31,Absolution,false,5.911,366
false,/smxmcZ6WDmnQ2JpfVWnAz5Ee5sv.jpg,"[18,53,27]",1080917,en,ReBroken,"After a father is given recordings from a mysterious stranger, he starts to receive communications from his deceased daughter. While he tries to decipher the messages, he starts to suspect that his support group has ulterior motives.",154.48775,/fRzhUijVlR4M545TsBRy99yZil9.jpg,2023-03-07,ReBroken,false,4.6,8
false,/m4FEubjmtytpMDchQfDmbJKHOG6.jpg,[99],1437446,en,The Twister: Caught in the Storm,"In May 2011, a massive tornado ripped through Joplin, Missouri. With pulse-pounding firsthand footage, this documentary goes inside a deadly twister.",151.4305,/ggXb37lX9gW4SR7kpMaraXDFeFR.jpg,2025-03-18,The Twister: Caught in the Storm,false,5.9,41
false,/uKb22E0nlzr914bA9KyA5CVCOlV.jpg,"[18,10749,14]",402431,en,Wicked,"In the land of Oz, ostracized and misunderstood green-skinned Elphaba is forced to share a room with the popular aristocrat Glinda at Shiz University, and the two's unlikely friendship is tested as they begin to fulfill their respective destinies as Glinda the Good and the Wicked Witch of the West.",151.079,/2E1x1qcHqGZcYuYi4PzVZjzg8IV.jpg,2024-11-20,Wicked,false,6.918,1964
false,/cQpSKsSjoQYnDmqTlYl0gV3qnif.jpg,"[28,53]",67395,en,L.E.T.H.A.L. Ladies: Return to Savage Beach,A stolen computer disk contains the location of a hidden tresaure trove. It's up to the sexy ladies of LETHAL (Legion to Ensure Total Harmony and Law) to find the treasure before the bad guys do.,150.469,/9z3hdYnDdfWGKD55kdDmshDojeP.jpg,1998-01-27,L.E.T.H.A.L. Ladies: Return to Savage Beach,false,6.118,204
false,/ie8OSgIHEl6yQiGJ90dsyBWOpQA.jpg,"[16,14,12,28]",839033,en,The Lord of the Rings: The War of the Rohirrim,"A sudden attack by Wulf, a clever and traitorous lord of Rohan seeking vengeance for the death of his father, forces Helm Hammerhand, the King of Rohan, and his people to make a daring last stand in the ancient stronghold of the Hornburg.",149.138125,/cXzCOx1hUuU9CfmiEv6rXjb6EqU.jpg,2024-12-05,The Lord of the Rings: The War of the Rohirrim,false,6.6,503
false,/tehewlwOPFDDf4syutyopaY23AY.jpg,[27],1352774,en,Piglet,"On Kate's 21st birthday camping trip, her friends encounter Piglet, a monstrous human-pig hybrid who brutally murders one of them. They uncover Piglet's origins and Kate must confront her past to survive the relentless killer.",147.539,/5wZNFUJAwyX6RCxdqrLO9lLWJ20.jpg,2025-01-25,Piglet,false,5.6,13
false,/5HSuQu9MWCN5AGKr708Oac7bZo0.jpg,[99],458663,nl,Seksuele  Voorlichting,"This sex education movie explore themes of body development, sexual hygiene, masturbation, menstruation, puberty, sex and giving birth.",145.32150000000001,/gCxxipWjBwOHzwG5lPZBrtdJEp3.jpg,1991-01-01,Puberty: Sexual Education For Boys and Girls,false,6.7,10
false,/rp49ILheIhBwHWiQUvDfVH1fPfI.jpg,"[28,80,53]",1138749,en,The Island,"When his brother is killed, LAPD officer Mark leaves the city to return to the island he grew up on. Seeking answers and ultimately vengeance, he soon finds himself in a bloody battle with the corrupt tycoon who's taken over the island paradise.",144.083125,/ajb1rMiorchfRemYHZCkbV9DBg6.jpg,2023-07-21,The Island,false,6.14,68
false,/cBTwQKMd7Vn6rGTGBtoFLIfj7uM.jpg,"[16,12,28,14]",1147416,fr,"Miraculous World : Londres, la course contre le temps","To save the future from a terrible fate, Marinette becomes Chronobug and teams up with Bunnyx to defeat a mysterious opponent who travels through time. Who is this new supervillain, and why are they obsessed with exposing Marinette's secret superhero identity? Marinette's only hope is to defeat her new opponent to prevent the end of Ladybug and time itself!",143.92962500000002,/6AtoMpHvs9pxd30KsyK8QmJ9W9M.jpg,2024-11-14,"Miraculous World, London: At the Edge of Time",false,7.232,237
false,/ybSA7fUbYHw8VeRiSJ7tgKJnYWZ.jpg,"[28,53]",1410082,en,Sniper: The Last Stand,"To stop an arms dealer from unleashing a deadly superweapon, Ace sniper Brandon Beckett and Agent Zero are deployed to Costa Verde to lead a group of elite soldiers against an unrelenting militia. Taking an untested sniper under his wing, Beckett faces his newest challenge: giving orders instead of receiving them. With both time and ammo running low in a race to save humanity, the team must overcome all odds just to survive.",139.07375,/TVvIyCsFCmLk9MRLbAZi4X8f32.jpg,2025-01-21,Sniper: The Last Stand,false,6.7,118
false,/8sNiAPPYU14PUepFNeSNGUTiHW.jpg,"[12,18,878]",157336,en,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,138.69525,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,2014-11-05,Interstellar,false,8.452,36770
false,/uJK0jjJ8QDOQw5lcNBwu059ht4D.jpg,"[10749,18]",1294203,en,My Fault: London,"18-year-old Noah moves from America to London, with her mother who's recently fallen in love with William, a wealthy British businessman. Noah meets William’s son, bad-boy Nick, and soon discovers there is an attraction between them neither can avoid. As Noah spends the summer adjusting to her new life, her devastating past will catch up with her while falling in love for the first time.",138.347,/ttN5D6GKOwKWHmCzDGctAvaNMAi.jpg,2025-02-12,My Fault: London,false,7.5,334
false,null,"[10749,18]",1252309,es,Pídeme lo que quieras,"After his father's death, Eric Zimmerman travels to Spain to oversee his company's branches. In Madrid, he falls for Judith and engage in an intense, erotic relationship full of exploration. However, Eric fears his secret may end their affair.",137.557625,/76qnVxU2rPdVvipBN3DPQH6fVYB.jpg,2024-11-29,Ask Me What You Want,false,6.01,99
false,/sl5rXSyMTzK5WkpRO9oVIkqr6DE.jpg,"[16,28,12,14]",1333100,ja,劇場版「進撃の巨人」完結編 THE LAST ATTACK,"A colossal-sized omnibus film bringing together the last two episodes of Attack on Titan in the franchise's first-ever theatrical experience. After venturing beyond the walls and separated from his comrades, Eren finds himself inspired by this new truth and plots the ""Rumbling,"" a terrifying plan to eradicate every living thing in the world. With the fate of the world hanging in the balance, a motley crew of Eren's former comrades and enemies scramble to halt his deadly mission. The only question is, can they stop him?",135.22050000000002,/wgwldDDlTDDMrluOMkpSA8lyKjv.jpg,2024-11-08,Attack on Titan: THE LAST ATTACK,false,8.5,34
false,/pxqyiBJRm9Avmw7k2xCg0myQyuh.jpg,[35],1360733,es,Verano en diciembre,,133.647375,/xUJecKzNuaL5CCqO6MS7V4S7oBI.jpg,2024-11-08,Verano en diciembre,false,6.3,6
false,/27nn2YJBwY7a1etZ0AiIcOrIgu3.jpg,"[10749,18]",664413,pl,365 dni,"A woman falls victim to a dominant mafia boss, who imprisons her and gives her one year to fall in love with him.",130.859625,/6KwrHucIE3CvNT7kTm2MAlZ4fYF.jpg,2020-02-07,365 Days,false,7.027,9121
false,/vfkzNcVzTRCq3C2jYIZtIjSdwf7.jpg,"[27,53,28]",1247019,th,ธี่หยด 2,"Three years after his sister's death, Yak relentlessly searches for the dark spirit that killed her in hopes of seeking revenge.",130.14375,/uDW5eeFUYp1vaU2ymEdVBG6g7iq.jpg,2024-10-10,Death Whisperer 2,false,7,83
false,/w102m4HoCP5uxhW8Yh7Hv7QShix.jpg,"[16,10751,35]",11544,en,Lilo & Stitch,"As Stitch, a runaway genetic experiment from a faraway planet, wreaks havoc on the Hawaiian Islands, he becomes the mischievous adopted alien ""puppy"" of an independent little girl named Lilo and learns about loyalty, friendship, and ʻohana, the Hawaiian tradition of family.",129.59187500000002,/d73UqZWyw3MUMpeaFcENgLZ2kWS.jpg,2002-06-21,Lilo & Stitch,false,7.5,6370
false,/xTRnlDvGPXKI81zAXpZDT1J8i4Y.jpg,[27],1030983,en,Spin the Bottle,"When a group of friends play spin the bottle in a house marked by a brutal massacre, they unknowingly unleash an evil spirit and start dying in terrifying ways. Now, the survivors must stick together to uncover the house's dark secrets and end the bloodshed.",129.579625,/knZo3KnD7mT4aXwLDbYyQw7ZA8Z.jpg,2024-10-03,Spin the Bottle,false,5.024,41
false,/hfTyu2VPBqLRPo2DauW8q7bh9bm.jpg,"[10751,35,12]",516729,en,Paddington in Peru,"Paddington travels to Peru to visit his beloved Aunt Lucy, who now resides at the Home for Retired Bears. With the Brown Family in tow, a thrilling adventure ensues when a mystery plunges them into an unexpected journey through the Amazon rainforest and up to the mountain peaks of Peru.",129.382625,/1ffZAucqfvQu36x1C49XfOdjuOG.jpg,2024-11-08,Paddington in Peru,false,6.8,275
false,/b4tAF6xP6PzvWeYShIWB2qWbnjk.jpg,[28],1244881,es,Solos en la noche,"A group of labour lawyers hide in a house when the coup d'état of 23F takes place in Spain. Unsure of what to do, they debate between fleeing the country, staying in hiding or trying to do something to defend Spain's young democracy.",128.47525,/fIR4praOsKJaRA3qUC2mbzDojan.jpg,2024-09-20,Alone In The Night,false,5.833,6
